Timestamp,Bar,Close,FastEMA,SlowEMA,FastGradient,SlowGradient,PrevSignal,NewSignal,MyPosition,ActualPosition,Action,Notes,InWeakDelay,SignalStartBar,LastTradeBar,PriceGradient,BarsSinceEntry,EntryBar,EntryPrice,ExitPending,ExitPendingSide,ExitPendingAnchorFastEMA,ExitPendingEMADelta,MinHoldBars,InExitCooldown,CooldownSecsLeft,TradeMFE,TradeMAE,UnrealizedPoints,Volume,VolumePerMinute
2025-11-21 01:31:00,61,24110.00,24118.99,24115.69,-1.9987,-0.5987,SHORT,SHORT,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:RSI<50.0(47.8) ADX:26.3 ATR:9.97 RSI:47.8 GradStab:1.102 BW:0.0001 Accel:-2.455,0,61,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:32:00,63,24128.25,24122.46,24118.23,1.2867,1.0544,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.75,0,61,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:32:00,63,24128.25,24122.46,24118.23,1.2867,1.0544,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=1.2867(POS) SlowGrad=1.0544(POS) Close=24128.25 FastEMA=24122.46(ABOVE) SlowEMA=24118.23(ABOVE),0,63,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:32:00,63,24128.25,24122.46,24118.23,1.2867,1.0544,LONG,LONG,FLAT,Flat,ENTRY_CANCELLED,EntryFastGradTooHigh(|F|=1.287>Max0.60),0,63,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:36:30,72,24128.25,24130.97,24126.89,-0.6050,0.1434,LONG,FLAT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.75,0,63,-1,-0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:37:00,73,24117.50,24126.85,24125.02,-2.0777,-0.7920,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,-1,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:37:00,73,24117.50,24126.85,24125.02,-2.0777,-0.7920,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=-2.0777(NEG) SlowGrad=-0.7920(NEG) Close=24117.50 FastEMA=24126.85(BELOW) SlowEMA=24125.02(BELOW),0,73,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:37:00,73,24117.50,24126.85,24125.02,-2.0777,-0.7920,SHORT,SHORT,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:RSI<50.0(46.4) ADX:23.0 ATR:10.75 RSI:46.4 GradStab:1.182 BW:0.0001 Accel:-1.473,0,73,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:41:00,81,24117.00,24116.12,24118.20,0.1954,-0.1264,SHORT,FLAT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.50,0,73,-1,-0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:41:30,82,24106.75,24112.89,24116.23,-1.3649,-0.9976,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:41:30,82,24106.75,24112.89,24116.23,-1.3649,-0.9976,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=False FastGrad=-1.3649(NEG) SlowGrad=-0.9976(NEG) Close=24106.75 FastEMA=24112.89(BELOW) SlowEMA=24116.23(BELOW),0,82,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:41:30,82,24106.75,24112.89,24116.23,-1.3649,-0.9976,SHORT,SHORT,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:RSI<50.0(41.7) ADX:23.6 ATR:10.34 RSI:41.7 GradStab:0.824 BW:0.0001 Accel:-1.560,0,82,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:42:30,84,24118.75,24115.45,24117.09,0.7339,0.1749,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.75,0,82,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:42:30,84,24118.75,24115.45,24117.09,0.7339,0.1749,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=0.7339(POS) SlowGrad=0.1749(POS) Close=24118.75 FastEMA=24115.45(ABOVE) SlowEMA=24117.09(ABOVE),0,84,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:42:30,84,24118.75,24115.45,24117.09,0.7339,0.1749,LONG,LONG,FLAT,Flat,ENTRY_CANCELLED,EntryFastGradTooHigh(|F|=0.734>Max0.60),0,84,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:50:00,99,24147.75,24150.05,24142.89,-0.5105,0.5115,LONG,FLAT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,84,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:50:30,100,24141.00,24147.40,24142.13,-1.4218,-0.1188,FLAT,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:50:30,100,24141.00,24147.40,24142.13,-1.4218,-0.1188,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=False FastGrad=-1.4218(NEG) SlowGrad=-0.1188(NEG) Close=24141.00 FastEMA=24147.40(BELOW) SlowEMA=24142.13(BELOW),0,100,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:50:30,100,24141.00,24147.40,24142.13,-1.4218,-0.1188,SHORT,SHORT,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:GradStab>1.46(1.636) ADX:19.0 ATR:10.15 RSI:51.7 GradStab:1.636 BW:0.0002 Accel:-0.911,0,100,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:51:00,101,24152.75,24150.12,24144.15,0.5846,0.9050,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,100,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:51:00,101,24152.75,24150.12,24144.15,0.5846,0.9050,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=False ShouldReverse=False PriceRising=False FastGrad=0.5846(POS) SlowGrad=0.9050(POS) Close=24152.75 FastEMA=24150.12(ABOVE) SlowEMA=24144.15(ABOVE),0,101,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:51:00,101,24152.75,24150.12,24144.15,0.5846,0.9050,LONG,LONG,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:GradStab>1.46(1.570) ADX:18.8 ATR:10.59 RSI:58.5 GradStab:1.570 BW:0.0002 Accel:+2.006,0,101,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:51:30,102,24139.25,24146.17,24142.54,-1.5382,-0.3468,LONG,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.25,0,101,-1,-0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:51:30,102,24139.25,24146.17,24142.54,-1.5382,-0.3468,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=False FastGrad=-1.5382(NEG) SlowGrad=-0.3468(NEG) Close=24139.25 FastEMA=24146.17(BELOW) SlowEMA=24142.54(BELOW),0,102,-1,-0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:51:30,102,24139.25,24146.17,24142.54,-1.5382,-0.3468,SHORT,SHORT,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:GradStab>1.46(1.650)|RSI<50.0(49.8) ADX:18.1 ATR:10.78 RSI:49.8 GradStab:1.650 BW:0.0002 Accel:-2.123,0,102,-1,-0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:55:30,110,24143.75,24141.97,24141.55,0.3964,0.2315,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,102,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:55:30,110,24143.75,24141.97,24141.55,0.3964,0.2315,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=0.3964(POS) SlowGrad=0.2315(POS) Close=24143.75 FastEMA=24141.97(ABOVE) SlowEMA=24141.55(ABOVE),0,110,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:55:30,110,24143.75,24141.97,24141.55,0.3964,0.2315,LONG,LONG,FLAT,Flat,ENTRY_CANCELLED,Fast gradient too weak (0.3964 <= 0.50),0,110,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:57:30,114,24151.50,24147.85,24145.24,0.8107,0.6586,LONG,LONG,FLAT,Flat,HEARTBEAT,HEARTBEAT: Signal=LONG MyPos=FLAT NTPos=Flat FastGrad=0.8107 SlowGrad=0.6586 Close=24151.50 FastEMA=24147.85 SlowEMA=24145.24 InWeakDelay=False SignalStartBar=110 LastTradeBar=-1,0,110,-1,-1.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:58:00,115,24140.50,24145.10,24143.97,-1.0227,-0.3655,LONG,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-1.50,0,110,-1,-1.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:58:00,115,24140.50,24145.10,24143.97,-1.0227,-0.3655,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=False FastGrad=-1.0227(NEG) SlowGrad=-0.3655(NEG) Close=24140.50 FastEMA=24145.10(BELOW) SlowEMA=24143.97(BELOW),0,115,-1,-1.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 01:58:00,115,24140.50,24145.10,24143.97,-1.0227,-0.3655,SHORT,SHORT,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:ADX<18(12.2)|RSI<50.0(48.4) ADX:12.2 ATR:10.20 RSI:48.4 GradStab:0.943 BW:0.0000 Accel:-1.833,0,115,-1,-1.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:01:00,121,24145.25,24140.98,24141.44,0.9490,0.4015,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,115,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:01:00,121,24145.25,24140.98,24141.44,0.9490,0.4015,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=0.9490(POS) SlowGrad=0.4015(POS) Close=24145.25 FastEMA=24140.98(ABOVE) SlowEMA=24141.44(ABOVE),0,121,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:01:00,121,24145.25,24140.98,24141.44,0.9490,0.4015,LONG,LONG,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:ADX<18(11.3) ADX:11.3 ATR:9.94 RSI:53.7 GradStab:1.197 BW:0.0000 Accel:+1.309,0,121,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:02:30,124,24133.00,24138.27,24139.80,-1.1707,-0.7158,LONG,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,121,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:02:30,124,24133.00,24138.27,24139.80,-1.1707,-0.7158,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=-1.1707(NEG) SlowGrad=-0.7158(NEG) Close=24133.00 FastEMA=24138.27(BELOW) SlowEMA=24139.80(BELOW),0,124,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:02:30,124,24133.00,24138.27,24139.80,-1.1707,-0.7158,SHORT,SHORT,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:ADX<18(10.5)|RSI<50.0(44.4) ADX:10.5 ATR:10.82 RSI:44.4 GradStab:0.914 BW:0.0001 Accel:-1.821,0,124,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:06:00,131,24136.00,24130.86,24133.49,1.1420,0.2645,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.75,0,124,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:06:00,131,24136.00,24130.86,24133.49,1.1420,0.2645,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=1.1420(POS) SlowGrad=0.2645(POS) Close=24136.00 FastEMA=24130.86(ABOVE) SlowEMA=24133.49(ABOVE),0,131,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:06:00,131,24136.00,24130.86,24133.49,1.1420,0.2645,LONG,LONG,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:ADX<18(12.4) ADX:12.4 ATR:12.25 RSI:51.0 GradStab:1.159 BW:0.0001 Accel:+2.367,0,131,-1,0.7500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:13:30,146,24164.00,24165.24,24158.57,-0.2764,0.5714,LONG,FLAT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,131,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:14:00,147,24171.75,24167.54,24160.47,0.9350,1.1871,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,-1,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:14:00,147,24171.75,24167.54,24160.47,0.9350,1.1871,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=0.9350(POS) SlowGrad=1.1871(POS) Close=24171.75 FastEMA=24167.54(ABOVE) SlowEMA=24160.47(ABOVE),0,147,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:14:00,147,24171.75,24167.54,24160.47,0.9350,1.1871,LONG,LONG,FLAT,Flat,ENTRY_CANCELLED,EntryFastGradTooHigh(|F|=0.935>Max0.60),0,147,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:14:30,148,24165.00,24166.26,24160.43,-0.2805,0.4810,LONG,FLAT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-1.25,0,147,-1,-1.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:15:00,149,24173.25,24168.69,24162.32,1.0143,1.1507,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,-1,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:15:00,149,24173.25,24168.69,24162.32,1.0143,1.1507,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=1.0143(POS) SlowGrad=1.1507(POS) Close=24173.25 FastEMA=24168.69(ABOVE) SlowEMA=24162.32(ABOVE),0,149,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:15:00,149,24173.25,24168.69,24162.32,1.0143,1.1507,LONG,LONG,FLAT,Flat,ENTRY_CANCELLED,EntryFastGradTooHigh(|F|=1.014>Max0.60),0,149,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:16:30,152,24159.50,24165.22,24162.01,-1.2714,-0.2637,LONG,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,149,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:16:30,152,24159.50,24165.22,24162.01,-1.2714,-0.2637,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=True ShouldReverse=False PriceRising=True FastGrad=-1.2714(NEG) SlowGrad=-0.2637(NEG) Close=24159.50 FastEMA=24165.22(BELOW) SlowEMA=24162.01(BELOW),0,152,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:16:30,152,24159.50,24165.22,24162.01,-1.2714,-0.2637,SHORT,SHORT,FLAT,Flat,ENTRY_CANCELLED,EntryFastGradTooHigh(|F|=1.271>Max0.60),0,152,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:17:30,154,24166.50,24165.75,24162.89,0.1662,0.3795,SHORT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.50,0,152,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:17:30,154,24166.50,24165.75,24162.89,0.1662,0.3795,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=0.1662(POS) SlowGrad=0.3795(POS) Close=24166.50 FastEMA=24165.75(ABOVE) SlowEMA=24162.89(ABOVE),0,154,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:17:30,154,24166.50,24165.75,24162.89,0.1662,0.3795,LONG,LONG,FLAT,Flat,ENTRY_CANCELLED,Fast gradient too weak (0.1662 <= 0.50),0,154,-1,0.5000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:22:30,164,24178.50,24179.93,24175.65,-0.3180,0.2997,LONG,FLAT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:-0.25,0,154,-1,-0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:24:00,167,24180.25,24179.79,24176.66,0.1028,0.3783,FLAT,LONG,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.00,0,-1,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:24:00,167,24180.25,24179.79,24176.66,0.1028,0.3783,LONG,LONG,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=LONG Bar=1/1 Valid=False ShouldReverse=False PriceRising=False FastGrad=0.1028(POS) SlowGrad=0.3783(POS) Close=24180.25 FastEMA=24179.79(ABOVE) SlowEMA=24176.66(ABOVE),0,167,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:24:00,167,24180.25,24179.79,24176.66,0.1028,0.3783,LONG,LONG,FLAT,Flat,ENTRY_CANCELLED,Fast gradient too weak (0.1028 <= 0.50),0,167,-1,0.0000,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:30:30,180,24182.75,24185.68,24183.86,-0.6512,-0.1172,LONG,SHORT,FLAT,Flat,SIGNAL_CHANGE,PriceGrad:0.25,0,167,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:30:30,180,24182.75,24185.68,24183.86,-0.6512,-0.1172,SHORT,SHORT,FLAT,Flat,ENTRY_DECISION,ENTRY_DECISION: Signal=SHORT Bar=1/1 Valid=False ShouldReverse=False PriceRising=True FastGrad=-0.6512(NEG) SlowGrad=-0.1172(NEG) Close=24182.75 FastEMA=24185.68(BELOW) SlowEMA=24183.86(BELOW),0,180,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
2025-11-21 02:30:30,180,24182.75,24185.68,24183.86,-0.6512,-0.1172,SHORT,SHORT,FLAT,Flat,ENTRY_FILTER_BLOCKED,FILTERS:ADX<18(15.8) ADX:15.8 ATR:6.87 RSI:51.3 GradStab:0.405 BW:0.0001 Accel:-0.754,0,180,-1,0.2500,-1,-1,0.00,0,,0.00,0.00,2,0,0,0.00,0.00,0.00,1,2.00
